timestamp,open,high,low,close,volume,returns,log_returns,volatility_1h,volatility_24h,sma_6h,sma_12h,sma_24h,ema_6h,ema_12h,ema_24h,macd,macd_signal,macd_hist,rsi_14,bb_middle,bb_std,bb_upper,bb_lower,bb_width,volume_change,volume_ma_6h,volume_ma_24h,volume_ratio,hour,day_of_week,is_weekend,future_return_24h,price_up_24h,future_volatility_24h
2024-11-01 15:00:00,71271.17,71360.0,69044.0,69387.77,4408.92622,-0.0264258324929981,-0.0267812706240522,,,70367.65166666667,69900.33583333333,70020.22416666667,70225.52211833265,70101.34991826948,70073.4361077775,27.913810491983895,-65.32391098827556,93.23772148025944,49.856644680148605,69928.53899999999,607.0583118518462,71142.65562370369,68714.4223762963,0.0347244956370015,0.3310982202988419,2578.89375,1583.0517691666666,2.7850802518738225,15,4,0,7.782351270257948e-05,1,0.01309150664743086
2024-11-01 16:00:00,69387.78,70515.16,69352.0,69920.73,2872.61732,0.0076808924685141,0.0076515445967252,,0.0367762787168477,70356.165,69927.73,70000.10541666666,70138.43865595189,70073.56223853571,70061.2196191553,12.34261938041891,-49.790604914536665,62.133224294955575,53.20232404317369,69923.23899999999,606.6184873100293,71136.47597462004,68710.00202537993,0.0347019672421083,-0.3484542093335371,2764.3520583333334,1613.19273125,1.7807031139881973,16,4,0,-0.004758960611538243,0,0.010820595064298062
2024-11-01 17:00:00,69920.72,70181.83,69475.0,69586.01,2260.1192,-0.0047871353745877,-0.0047986304073259,,0.0365469130755334,70286.83166666667,69925.79,69950.13583333332,69980.6018971085,69998.5542018379,70023.20284962287,-24.64864778496849,-44.76221348862303,20.113565703654544,51.98307929012326,69880.42,598.2109334111371,71076.84186682227,68683.99813317772,0.0342419769893276,-0.2132195317961808,2952.664906666667,1657.0138333333334,1.3639712321854485,17,4,0,-0.002644497076351837,0,0.010064720362182325
2024-11-01 18:00:00,69586.01,69636.37,69066.07,69151.66,1455.45627,-0.0062419155804448,-0.0062614777817253,,0.0369452933058052,70086.29666666666,69920.75083333334,69888.38541666667,69743.7613550775,69868.26278617054,69953.47942165304,-85.21663548250217,-52.85309788739886,-32.36353759510331,46.109328281721595,69814.003,601.8673004478754,71017.73760089575,68610.26839910424,0.0344840447236854,-0.3560267661988802,2882.438088333334,1658.3263870833334,0.8776657486345968,18,4,0,0.003922827015287789,1,0.0077688737188866975
2024-11-01 19:00:00,69151.66,69454.0,68820.14,69268.0,2134.0704,0.001682389114014,0.001680975482745,,0.0363242834595137,69764.22333333333,69920.27583333333,69854.04916666666,69607.82953934107,69775.91466522122,69898.6410679208,-122.72640269958356,-66.8277588498358,-55.89864384974776,47.036368720226086,69762.8025,602.6188225078785,70968.04014501577,68557.56485498424,0.0345524434748951,0.4662552520385927,2740.5727516666666,1696.9993054166669,1.2575552583835727,19,4,0,0.0034936767338453745,1,0.007692996711171293
2024-11-01 20:00:00,69268.0,69460.0,69168.6,69248.95,722.65352,-0.0002750187676849,-0.0002750565922814,,0.0363214283812447,69427.18666666666,69909.68000000001,69821.64166666666,69505.29252810076,69694.84317826411,69846.66578248715,-151.82260422303807,-83.82672792447626,-67.99587629856181,50.34220221344043,69716.5635,604.9037130275087,70926.37092605502,68506.75607394498,0.0347064561222963,-0.6613731580738855,2308.973821666667,1639.1705004166668,0.4408653766135408,20,4,0,0.004202951813709888,1,0.007685043003048024
2024-11-01 21:00:00,69248.95,69358.77,68854.5,69263.99,702.31597,0.0002171874086178,0.000217163826847,,0.0357193680065261,69406.55666666666,69887.10416666667,69772.54166666667,69436.34894864341,69628.55807391579,69800.05171988819,-171.49364597239764,-101.36011153406054,-70.13353443833711,49.90896869310551,69709.6625,609.4513464962115,70928.56519299244,68490.75980700758,0.0349708390280165,-0.0281428782080794,1691.2054466666666,1629.912681666667,0.4308917759213009,21,4,0,0.002570022316069176,1,0.007846352526024527
2024-11-01 22:00:00,69264.0,69455.95,69234.0,69440.01,381.96835,0.0025412916581903,0.0025380680368307,,0.0358465559229169,69326.43666666666,69841.30083333333,69729.20875,69437.39496331672,69599.55067792874,69771.24838229714,-171.6977043684019,-115.42763010092882,-56.27007426747308,50.59099862214362,69702.6685,611.8170168249422,70926.30253364988,68479.03446635012,0.0351101058247112,-0.456130336890958,1276.097285,1616.5449595833334,0.2362868707953862,22,4,0,-8.654952670650307e-05,0,0.00742516515645844
2024-11-01 23:00:00,69440.01,69627.0,69364.0,69496.01,354.57037,0.0008064514967667,0.0008061264894817,,0.0358051278610719,69311.43666666666,69799.13416666667,69696.04208333333,69454.1421166548,69583.62134286278,69749.22931171337,-165.60796885058517,-125.4636978508601,-40.144270999725066,49.63340026205896,69708.96949999999,608.8522367923915,70926.67397358478,68491.2650264152,0.034936808916241,-0.0717284036753306,958.5058133333332,1595.9111479166668,0.2221742547903516,23,4,0,-0.0017449922664622974,0,0.007421997341225375
2024-11-02 00:00:00,69496.0,69675.92,69479.91,69665.99,598.79838,0.0024458958147381,0.0024429094800876,,0.0358945556523385,69397.15833333334,69741.7275,69674.88625,69514.67008332486,69596.29344396082,69742.5701667763,-146.2767228154844,-129.62630284378497,-16.65041997169942,46.77589662468284,69712.669,608.3286648973418,70929.32632979468,68496.0116702053,0.0349049131885823,0.688799828366933,815.7294983333333,1585.8422095833332,0.3775901387801559,0,5,1,-0.007266529909357611,0,0.0075297892446571715
2024-11-02 01:00:00,69665.99,69696.97,69506.72,69668.1,366.2893,3.0287375518467385e-05,3.02869168651704e-05,,0.0341071726072249,69463.84166666666,69614.0325,69685.97333333334,69558.50720237491,69607.34060642839,69736.6125534342,-129.2719470058073,-129.55543167618944,0.283484670382137,46.66698608341179,69715.6095,607.9446725819565,70931.49884516392,68499.72015483609,0.0348814090240125,-0.3882927672583215,521.099315,1510.616184583333,0.2424767480569739,1,5,1,-0.009444351144928587,0,0.007745066631560653
2024-11-02 02:00:00,69668.1,69914.37,69655.47,69661.96,612.69586,-8.813215804648333e-05,-8.813604191332169e-05,,0.0340170402799065,69532.67666666667,69479.93166666666,69689.39291666668,69588.0651445535,69615.7435900548,69730.64034915947,-114.89675910466758,-126.62369716188508,11.726938057217495,42.56918632209533,69738.101,596.551805840508,70931.20461168101,68544.99738831898,0.034216693445123,0.6727102320488205,502.7730383333333,1419.39092125,0.4316611095838373,2,5,1,-0.020772456014731766,0,0.013544211254628749
2024-11-02 03:00:00,69661.95,69787.74,69563.22,69599.99,311.19594,-0.0008895816310652,-0.0008899775436194,,0.033881712336136,69588.67666666667,69497.61666666667,69698.97624999999,69591.47224610965,69613.3199608156,69720.18832122671,-106.86836041111384,-122.67262981173084,15.804269400617002,29.36931687811463,69754.4155,587.5771029044811,70929.56970580897,68579.26129419103,0.0336940449543002,-0.4920874118522688,437.58636666666666,1393.94852,0.2232477997107095,3,5,1,-0.017530174932496534,0,0.01393764808257267
2024-11-02 04:00:00,69599.99,69627.9,69468.05,69568.0,320.135,-0.0004596265028199,-0.0004597321634585,,0.0337364955827658,69610.00833333333,69468.2225,69697.97624999999,69584.76589007833,69606.34765915167,69708.01325552858,-101.66559637691536,-118.47122312476772,16.805626747852386,27.823711546924912,69764.0105,582.6200814060767,70929.25066281216,68598.77033718785,0.033405194296052,0.0287248606135412,427.28080833333337,1379.3537824999996,0.2320905659313694,4,5,1,-0.014029295078196946,0,0.014455927359313555
2024-11-02 05:00:00,69568.0,69727.28,69446.0,69710.0,291.01338,0.0020411683532659,0.0020390879995631,,0.0337973725366144,69645.67333333334,69478.55500000001,69702.1725,69620.54706434166,69622.29417312834,69708.1721950863,-85.87802195796394,-111.95258289140698,26.07456093344304,57.677004960284286,69772.76550000001,580.307066551151,70933.3796331023,68612.15136689771,0.0332683999203756,-0.0909666859293736,416.68797666666666,1373.0666645833332,0.2119441011178507,5,5,1,-0.018333094247597215,0,0.014287725157343415
2024-11-02 06:00:00,69709.99,69748.16,69576.32,69744.86,275.27943,0.0005000717257208,0.0004999467315244,,0.033253596033238,69658.81833333334,69527.98833333333,69724.36958333333,69656.06504595833,69641.15045418551,69711.1072194794,-69.95676529388584,-103.55341937190276,33.59665407801691,44.50601973047119,69760.526,578.0690753516285,70916.66415070326,68604.38784929673,0.033145912652759,-0.0540660707765395,362.76815166666665,1330.0651579166667,0.2069668755410306,6,5,1,-0.016845255693394345,0,0.014506790547508348
2024-11-02 07:00:00,69744.86,69823.94,69682.0,69813.91,411.7198,0.00099003711528,0.0009895473517645,,0.0332554742553191,69683.12000000001,69573.48083333333,69746.87833333334,69701.16360425595,69667.72884584928,69719.33144192105,-51.60259607176704,-93.1632547118756,41.56065864010857,58.53621994156893,69751.12100000001,575.4576901718207,70902.03638034365,68600.20561965638,0.0330006274836395,0.4956431724666097,370.3399016666667,1288.0324445833332,0.3196501778596017,7,5,1,-0.020289509640700643,0,0.01450348075968782
2024-11-02 08:00:00,69813.91,69838.62,69580.81,69630.95,301.05421,-0.0026206811794383,-0.0026241211757639,,0.0333622938821202,69677.95166666668,69605.31416666666,69757.49708333334,69681.10257446855,69662.07056187248,69712.26092656737,-50.19036469489219,-84.56867670847893,34.378312013586736,72.1174700741102,69714.925,557.9853193833707,70830.89563876674,68598.95436123326,0.0320152575296248,-0.2687886033171103,318.3996266666666,1263.8089108333334,0.2382118114687846,8,5,1,-0.016529144008519236,0,0.0145208673702023
2024-11-02 09:00:00,69630.95,69670.0,69510.91,69558.86,348.41823,-0.0010353154739378,-0.0010358517832012,,0.0333080961971199,69671.09666666666,69629.88666666667,69758.49541666667,69646.1761246204,69646.1920138921,69699.98885244198,-53.79683854988252,-78.41430907675965,24.617470526877128,63.99361083848093,69632.84599999999,435.19305700730666,70503.23211401461,68762.45988598537,0.0249992974296819,0.1573272135938572,324.60334166666667,1258.07222625,0.2769461265658395,9,5,1,-0.018925410795979203,0,0.014782899853504007
2024-11-02 10:00:00,69558.86,69628.0,69417.88,69623.63,359.11695,0.000931153845822,0.0009307205910101,,0.0326307626128651,69680.36833333333,69645.18833333334,69743.24458333333,69639.73437472885,69642.72093483177,69693.88014424662,-51.15920941485092,-72.96328914437791,21.80407972952699,67.26667772677833,69550.46900000001,202.4490765834068,69955.36715316682,69145.5708468332,0.0116432903757071,0.0307065448326282,331.10033333333337,1199.70762125,0.2993370581624118,10,5,1,-0.01697182407754383,0,0.015154927758552832
2024-11-02 11:00:00,69623.63,69701.68,69576.0,69608.0,271.01091,-0.0002244927476491,-0.0002245179499178,,0.0326284362453061,69663.36833333333,69654.52083333333,69726.8275,69630.66741052062,69637.37925254996,69687.0097327069,-49.63048015693494,-68.29672734688933,18.66624718995439,65.84467146291755,69561.4805,199.09541910918736,69959.67133821838,69163.28966178163,0.011448601592612,-0.2453408005386544,327.76658833333335,1163.90632125,0.2328459817186511,11,5,1,-0.01794535110906792,0,0.01515428357474357
2024-11-02 12:00:00,69608.0,69680.0,69390.09,69459.05,484.74954,-0.0021398402482473,-0.0021421329776917,,0.0322092468953057,69615.73333333332,69637.27583333333,69689.50166666666,69581.63386465759,69609.9439829269,69668.77295409035,-58.82897116345703,-66.40317611020286,7.574204946745837,50.89938592347697,69538.3965,181.2115825354481,69900.8196650709,69175.9733349291,0.0104236848507398,0.7886716811511387,362.67827333333327,1105.9035029166666,0.4383289669682215,12,5,1,-0.014008253784064117,0,0.015298673003280402
2024-11-02 13:00:00,69459.05,69711.59,69358.87,69365.99,916.029,-0.001339782217004,-0.0013406805276486,,0.0294367820969936,69541.08,69612.1,69613.06625,69520.02133189829,69572.41260093814,69644.55031776313,-72.13771682498918,-67.55008425316014,-4.587632571829047,44.06604841359732,69527.39550000001,184.8116581955861,69897.01881639118,69157.77218360885,0.0106324511002621,0.8896954497367857,446.7298066666667,1019.68544375,0.8983446862114727,13,5,1,-0.018998647608143404,0,0.016357905940209555
2024-11-02 14:00:00,69366.0,69437.85,69000.14,69263.48,1275.86887,-0.0014778135509925,-0.0014789065944472,,0.0293597041825584,69479.835,69578.89333333333,69529.4125,69446.72380849878,69524.88450848612,69614.06469234209,-89.18018385596224,-71.87610417372056,-17.304079682241678,30.42437918859248,69532.9865,174.2352720733543,69881.45704414671,69184.51595585329,0.010023172070905,0.3928258493999643,609.1989166666666,934.8363508333332,1.3648045124290074,14,5,1,-0.021461237581478665,0,0.01665663464587257
2024-11-02 15:00:00,69263.49,69450.01,69139.9,69393.17,688.48363,0.0018724153045732,0.0018706645201598,,0.013091506647431,69452.22,69561.65833333333,69529.6375,69431.42272035626,69504.6207379498,69596.39311695473,-91.77237900493492,-75.85535913996344,-15.91701986497148,38.10516843043424,69539.245,166.2825912178032,69871.8101824356,69206.67981756439,0.0095648200504794,-0.4603805718686435,665.8764833333333,779.8179095833334,0.8828774275880192,15,5,1,-0.01876654431552849,0,0.01734954489173837
2024-11-02 16:00:00,69393.18,69616.0,69321.99,69587.98,509.52438,0.002807336802743,0.0028034035922924,,0.0108205950642982,69446.27833333334,69563.32333333333,69515.77291666667,69476.15337168305,69517.44523980367,69595.72006759835,-78.27482779468119,-76.33925287090699,-1.9355749237741977,47.2484639302554,69556.19649999999,151.77978314425346,69859.7560662885,69252.63693371149,0.0087284693977912,-0.2599324692730892,690.9443883333333,681.35570375,0.7478096641676496,16,5,1,-0.020635316616461674,0,0.017039478104407833
2024-11-02 17:00:00,69587.98,69600.0,69340.0,69401.99,407.60708,-0.0026727316987789,-0.0026763098231453,,0.0100647203621825,69411.94333333334,69537.65583333334,69508.10541666667,69454.96383691646,69499.68289521849,69580.22166219048,-80.53876697199303,-77.17915569112421,-3.359611280868819,43.257784194611745,69563.0965,140.51554603167406,69844.12759206335,69282.06540793665,0.0080798902349997,-0.2000243835241014,713.7104166666667,604.16769875,0.6746588419793438,17,5,1,-0.015014122793885476,0,0.01736337936623953
2024-11-02 18:00:00,69401.99,69481.48,69215.0,69422.93,370.18861,0.0003017204549895,0.0003016749465267,,0.0077688737188869,69405.92333333334,69510.82833333332,69519.40833333334,69445.81131208318,69487.87475749257,69567.63832921525,-79.76357172268035,-77.69603889743544,-2.0675328252449106,45.02267877116032,69562.24250000001,141.35240205637055,69844.94730411275,69279.53769588727,0.0081281107092757,-0.0918003436054153,694.6169283333334,558.9482129166666,0.6622950059510991,18,5,1,-0.020237261665561945,0,0.017871049241369664
2024-11-02 19:00:00,69422.94,69562.0,69384.0,69510.0,266.19778,0.001254196560128,0.0012534107126251,,0.0076929967111715,69429.925,69485.5025,69529.49166666667,69464.15093720227,69491.27864095525,69563.02726287802,-71.74862192277214,-76.50655550250279,4.757933579730647,42.869265106461896,69562.94200000001,141.04166583337403,69845.02533166675,69280.85866833327,0.0081101610586493,-0.280913099946538,586.3117249999999,481.12018708333335,0.5532874885457524,19,5,1,-0.011955114372032782,0,0.020690383526477053
2024-11-02 20:00:00,69510.0,69571.99,69462.29,69540.0,193.44987,0.0004315925766076,0.0004314994673207,,0.0076850430030482,69476.01166666666,69477.92333333332,69541.61875000001,69485.82209800162,69498.77423465444,69561.18508184778,-62.410847193343216,-73.68741384067089,11.27656664732767,42.67058789856318,69556.6425,138.99565490653038,69834.63380981307,69278.65119018694,0.0079932354357979,-0.2732851866758619,405.9085583333333,459.070035,0.4213951145820266,20,5,1,-0.008195714696577427,0,0.02121137160680229
2024-11-02 21:00:00,69539.99,69560.0,69442.0,69442.0,139.60191,-0.0014092608570607,-0.0014102547990678,,0.0078463525260247,69484.15000000001,69468.185,69549.03583333334,69473.30149857259,69490.0397370153,69551.65027529997,-61.61053828467266,-71.27203872947125,9.661500444798593,36.96397400576237,69545.3375,138.6476255941491,69822.6327511883,69268.04224881169,0.0079745173769069,-0.2783561446694175,314.42827166666666,435.62361583333336,0.320464513231098,21,5,1,-0.004271910371244969,0,0.021369681884168785
2024-11-02 22:00:00,69442.01,69550.68,69363.08,69434.0,212.73359,-0.0001152040551827,-0.0001152106916795,,0.0074251651564586,69458.48666666668,69452.38249999999,69548.78541666667,69462.07249898041,69481.41823901294,69542.23825327597,-60.82001426302304,-69.1816338361816,8.361619573158563,42.13150514178879,69533.93950000001,137.92390367518135,69809.78730735037,69258.09169264964,0.0079341918301742,0.5238587351706003,264.96314,428.5721675,0.4963775208290912,22,5,1,-0.007978655989860917,0,0.021681755377052768
2024-11-02 23:00:00,69434.0,69446.0,69149.0,69374.74,590.51078,-0.0008534723622432,-0.0008538367771398,,0.0074219973412255,69453.945,69432.94416666667,69543.7325,69437.12035641458,69465.00620224173,69528.8383930139,-63.83219077216927,-68.11174522337915,4.279554451209876,42.5678948558144,69522.677,141.39939607926104,69805.47579215851,69239.87820784148,0.0081354402437212,1.7758229436169437,295.44708999999995,438.4030179166666,1.3469587476978695,23,5,1,-0.008630662976178316,0,0.021708407230835978
2024-11-03 00:00:00,69374.74,69391.0,69159.76,69159.76,464.82077,-0.0030988224244157,-0.0031036337167561,,0.0075297892446573,69410.08333333333,69408.00333333333,69522.63958333334,69357.87454029612,69418.0452480507,69499.31212157279,-81.2668735220941,-70.74277088312213,-10.524102638971968,33.30069335944495,69502.265,162.41654937391007,69827.09809874783,69177.43190125217,0.009347410440446,-0.212849645183446,311.21911666666665,432.8206175,1.0739339837478974,0,6,1,-0.006474285046680239,0,0.021529633663454388
2024-11-03 01:00:00,69159.77,69225.03,69000.21,69010.13,876.36609,-0.0021635413425378,-0.002165885179377,,0.0077450666315608,69326.77166666667,69378.34833333333,69495.22416666667,69258.51895735438,69355.2890560429,69460.17755184697,-104.8884958040726,-77.57191586731223,-27.316579936760363,30.37054547603566,69467.2715,188.58973877525312,69844.45097755051,69090.09202244949,0.0108591994303536,0.8853849624662857,412.913835,454.0738170833333,1.9300079789431372,1,6,1,-0.000581363924397893,0,0.021795832769021018
2024-11-03 02:00:00,69010.14,69028.72,67864.16,68214.91,3555.86884,-0.0115232357916149,-0.0115901427596402,,0.0135442112546289,69105.92333333332,69290.9675,69434.93041666667,68960.34496953884,69179.84612434398,69360.55614769922,-180.71002335523372,-98.19953736489651,-82.51048599033719,21.32207859263481,69390.774,328.4791352085751,70047.73227041715,68733.81572958286,0.0189350322109722,3.0575153244462028,973.3169966666668,576.7060245833333,6.165825721292047,2,6,1,0.015988440063909648,1,0.018708969606182638
2024-11-03 03:00:00,68214.91,68454.55,68018.79,68379.89,949.3535,0.0024185328398145,0.0024156128963044,,0.0139376480825728,68928.90500000001,69206.5275,69384.09291666666,68794.50069252774,69056.77595136798,69282.10285588328,-225.32690451529925,-123.62501079497709,-101.70189372032216,27.999446695343067,69319.073,383.2062809904531,70085.48556198091,68552.6604380191,0.0221126027458822,-0.7330178522557654,1108.2755949999998,603.2959229166667,1.573611662101576,3,6,1,0.009768515275470735,1,0.019111993142092647
2024-11-03 04:00:00,68379.9,68696.97,68303.99,68592.01,650.5156,0.0031020816207805,0.0030972800928478,,0.0144559273593137,68788.57333333335,69123.53,69343.42666666667,68736.64620894838,68985.27349731137,69226.89542741262,-241.6219301012461,-147.22439465623088,-94.39753544501522,35.71759781170617,69267.126,408.30055678063746,70083.72711356128,68450.52488643872,0.0235783166046554,-0.3147804268905103,1181.2392633333334,617.06178125,1.0542146990245151,4,6,1,0.0081394319834045,1,0.01894210221690894
2024-11-03 05:00:00,68592.0,68693.99,68428.54,68432.0,438.34921,-0.0023327789927718,-0.0023355041606542,,0.0142877251573435,68631.45,69042.6975,69290.17666666667,68649.60443496313,68900.154497725,69163.3037932196,-263.14929549460066,-170.40937482390484,-92.73992067069582,29.81591845477314,69210.78300000001,442.2617458390949,70095.3064916782,68326.25950832182,0.0255602798678983,-0.326151117667278,1155.879001666667,623.2007741666666,0.7033836095376375,5,6,1,0.005670008183305875,1,0.01945332805712935
2024-11-03 06:00:00,68432.0,68771.58,68400.0,68569.99,421.89741,0.0020164542903904,0.002014423975338,,0.0145067905475085,68533.155,68971.61916666667,69241.22375,68626.85745354509,68849.35995961346,69115.83868976204,-266.4787301485776,-189.6232458888394,-76.8554842597382,28.10011229718735,69158.101,453.11661945965,70064.3342389193,68251.86776108069,0.0262075801913445,-0.0375312641717776,1148.7251083333333,629.3098566666666,0.6704128427841723,6,6,1,0.008111274334442697,1,0.019833061194424368
2024-11-03 07:00:00,68570.0,68703.68,68379.9,68397.42,450.87968,-0.0025166986315734,-0.0025198708410223,,0.0145034807596879,68431.03666666667,68878.90416666667,69182.20333333332,68561.30389538936,68779.83073505755,69058.36519458107,-278.53445952352195,-207.4054886157759,-71.12897090774604,28.263306170670138,69097.572,470.3822646204798,70038.33652924096,68156.80747075904,0.0272300314471529,0.0686950649922217,1077.8107066666669,630.9415183333333,0.7146140599385874,7,6,1,0.003224975444980238,1,0.021109121666167126
2024-11-03 08:00:00,68397.42,68603.58,68299.62,68480.01,714.31316,0.0012075016864669,0.0012067732426447,,0.0145208673702024,68475.22,68790.57166666667,69134.2475,68538.07706813526,68733.70446812562,69012.09677901458,-278.3923108889576,-221.60285307041227,-56.78945781854531,30.12746478279564,69048.62,481.59387431628153,70011.80774863256,68085.43225136743,0.0278988269029147,0.5842655850004153,604.2180933333333,648.16064125,1.102061918820653,8,6,1,0.0032123242972659227,1,0.021108461091144747
2024-11-03 09:00:00,68480.01,68527.78,68200.01,68242.43,552.69928,-0.0034693336055295,-0.0034753656989668,,0.0147828998535041,68452.31,68690.6075,69079.39625,68453.60647723947,68658.12378072168,68950.52343669342,-292.3996559717343,-235.7622136506767,-56.63744232105762,24.87900972282206,68992.442,507.4611616624565,70007.3643233249,67977.51967667509,0.0294212610513165,-0.2262507385416222,538.1090566666667,656.6723516666667,0.8416667438445096,9,6,1,0.005838010164644025,1,0.020801675965323185
2024-11-03 10:00:00,68242.43,68571.94,68242.42,68441.99,734.03417,0.0029242803927118,0.0029200130021444,,0.015154927758553,68427.30666666666,68607.94,69030.16125,68450.28748374249,68624.87242984143,68909.84076175795,-284.9683319165197,-245.6034373038453,-39.36489461267436,29.60976642438797,68951.36750000001,517.514978027608,69986.39745605523,67916.33754394478,0.0300220283826922,0.3280896077881627,552.0288183333333,672.2939025000001,1.091835233475139,10,6,1,0.005728354771683319,1,0.020787297274144773
2024-11-03 11:00:00,68442.0,68589.5,68316.52,68358.86,459.75688,-0.001214605244529,-0.0012153434753123,,0.0151542835747437,68415.11666666665,68523.28333333334,68978.11375,68424.16534553035,68583.94744063506,68865.76230081731,-281.8148601822468,-252.84572187952563,-28.96913830272115,29.774202463381755,68899.652,522.6953992185428,69945.04279843709,67854.26120156291,0.0303453143257411,-0.3736573870941185,555.5967633333333,680.1583179166666,0.675955682506745,11,6,1,0.006346653528160218,1,0.02075129452944305
2024-11-03 12:00:00,68358.86,68560.0,68269.7,68486.05,553.72691,0.0018606220173946,0.0018588932043617,,0.0152986730032805,68401.12666666666,68467.14083333334,68937.57208333333,68441.84667537882,68568.88629592198,68835.38531675193,-266.4990208299423,-255.57638166960896,-10.922639160333349,33.0530139694868,68844.5555,504.06546251430296,69852.6864250286,67836.4245749714,0.0292871649096085,0.2043906988406567,577.5683466666668,683.0323749999999,0.8106891126500411,12,6,1,0.007186134986614023,1,0.020834708238216225
2024-11-03 13:00:00,68486.04,68504.92,67972.0,68048.13,1341.51178,-0.0063942948965518,-0.0064148259681106,,0.0163579059402097,68342.91166666667,68386.97416666667,68882.66124999999,68329.35619669917,68488.76994270322,68772.40489141177,-283.63494870855357,-261.1880950773979,-22.446853631155648,29.11159607869081,68776.8625,516.030972641198,69808.9244452824,67744.8005547176,0.0300118937609985,1.4226956569620213,726.0070300000001,700.7608241666667,1.914364692968252,13,6,1,0.009026846145514966,1,0.020297450314976633
